id,smiles,exactmass,rotatablebondcount,logp,formalcharge,acceptorcount,donorcount,polarsurfacearea,error
CHEMBL1092931,CC1=CC=C(C=C1)OC(=O)N(CC2=CC(=CC=C2)OCC3=C(OC(=N3)C4=CC(=CC=C4)Cl)C)CC(=O)O,520.140114,9,6.27644,0,6,1,102.1,
CHEMBL3827584,CCOC(=O)N(CC(=O)O)Cc1cc(OCc2nc(-c3ccc(Cl)cc3)oc2C)ccc1F,476.115042,9,5.06462,0,6,1,102.1,
CHEMBL484962,CCO[C@@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccsc12)C(=O)O,451.145344,10,5.51842,0,6,1,81.79,
CHEMBL485537,CCOC(CC1=C2C(=C(C=C1)OCCC3=C(OC(=N3)C4=CC=CC=C4)C)C=CS2)C(=O)O,451.145344,10,5.51842,0,6,1,81.79,
CHEMBL220223,CCCc1cc(-c2nc3c(s2)CCC3)ccc1OCCCOc1ccc2c(c1)CC[C@H]2CC(=O)O,491.21303,11,6.6037,0,5,1,68.65,
CID_10323352,CCCC1=C(C=CC(=C1)C2=NC3=C(S2)CCC3)OCCCOC4=CC5=C(C=C4)C(CC5)CC(=O)O,491.21303,11,6.6037,0,5,1,68.65,
CHEMBL3827510,CC1=C(N=C(O1)C2=CC=C(C=C2)Cl)COC3=CC(=C(C=C3)F)CN(CC(=O)O)C(=O)OC4=CC=C(C=C4)OC,554.125607,10,6.11572,0,7,1,111.33,
CHEMBL247110,CCO[C@@H](Cc1ccc(OC/C=C/c2cc(C#Cc3ccccc3)cc(C#Cc3ccccc3)c2)cc1)C(=O)O,526.214409,9,6.6106,0,3,1,55.76,
CID_44441221,CCOC(CC1=CC=C(C=C1)OCC=CC2=CC(=CC(=C2)C#CC3=CC=CC=C3)C#CC4=CC=CC=C4)C(=O)O,526.214409,9,6.6106,0,3,1,55.76,
CHEMBL426483,CCC(CC1=CC(=C(C=C1)OC)CNC(=O)C2=CC(=C(C=C2)F)C(F)(F)F)C(=O)O,427.140671,8,4.4364,0,3,2,75.63,
CHEMBL519802,CC1=C(N=C(O1)C2=CC=CC=C2OC)CCOC3=C4C=CSC4=C(C=C3)CC(C(=O)O)OC,467.140259,10,5.13692,0,7,1,91.02,
CHEMBL2312714,Cc1ccccc1-c1ccc(O[C@@H](Cc2ccccc2)C(=O)O)cc1,332.141244,6,4.73672,0,2,1,46.53,
CID_71544682,CC1=CC=CC=C1C2=CC=C(C=C2)OC(CC3=CC=CC=C3)C(=O)O,332.141244,6,4.73672,0,2,1,46.53,
CHEMBL5180328,C1CN(CCC1CCOC2=C(C=CC(=C2)CC(=O)O)Cl)C3=NC4=C(S3)C=C(C=C4)Cl,464.072819,7,5.9157,0,5,1,62.66,
CHEMBL1813006,CCO[C@@H](Cc1ccc(OCc2nc(-c3ccc(C)s3)oc2C)cc1)C(=O)O,401.129694,9,4.63114,0,6,1,81.79,
CID_56659348,CCOC(CC1=CC=C(C=C1)OCC2=C(OC(=N2)C3=CC=C(S3)C)C)C(=O)O,401.129694,9,4.63114,0,6,1,81.79,
CHEMBL426883,CCCc1c(OCCCOc2ccc3c(c2)CC[C@H]3CC(=O)O)ccc2c(C(F)(F)F)noc12,477.176308,10,6.1515,0,5,1,81.79,
CID_24776380,CCCC1=C(C=CC2=C1ON=C2C(F)(F)F)OCCCOC3=CC4=C(C=C3)C(CC4)CC(=O)O,477.176308,10,6.1515,0,5,1,81.79,
CHEMBL5612023,CC[C@H](Oc1ccc(-c2cccc3ccccc23)cc1)C(=O)O.NC1CCCCC1,405.230394,5,6.0266,0,3,2,72.55,
CID_177658551,CCC(C(=O)O)OC1=CC=C(C=C1)C2=CC=CC3=CC=CC=C32.C1CCC(CC1)N,405.230394,5,6.0266,0,3,2,72.55,
CHEMBL1086861,CCCCOC1=C(C=C(C=C1)C2=C(C=CC(=C2)C(=O)O)C)CNC(=O)C3=C(C=C(C=C3)C(F)(F)F)F,503.171971,9,6.62702,0,3,2,75.63,
CHEMBL441554,CC1=C(N=C(O1)C2=CC=CC=C2)CCOC3=CC(=C(C=C3)CCC(=O)O)CNC(=O)OCC4=CC=CC=C4,514.210387,12,5.71512,0,6,2,110.89,
CHEMBL481683,CC1=CC=C(C=C1)C2=NC(=C(O2)C)CCCCCCN(CC(=O)O)C(=O)OC3=CC=C(C=C3)OC,480.226037,12,5.65554,0,6,1,102.1,
CHEMBL426878,CC1=C(C=CC(=C1)OC2=CC(=CC=C2)Cl)CCOC3=NC=C(C=C3)CC(C(=O)O)OC,441.134301,10,5.09932,0,5,1,77.88,
CHEMBL2204597,CC1=C(C=CC(=C1)CN(CC2=CC=CO2)CC3=C(OC(=N3)C4=CC=CC=C4)C)OC(C)(C)C(=O)O,474.215472,10,5.99584,0,6,1,88.94,
CHEMBL245454,CCO[C@@H](Cc1ccc(OC/C=C/c2cc(Br)cc(Br)c2)cc1)C(=O)O,481.972833,9,5.336,0,3,1,55.76,
CID_44441213,CCOC(CC1=CC=C(C=C1)OCC=CC2=CC(=CC(=C2)Br)Br)C(=O)O,481.972833,9,5.336,0,3,1,55.76,
CHEMBL213602,CCOC(CC1=CC2=C(C=C1)N(C=C2)CC3=C(OC(=N3)C4=CC=C(C=C4)C(C)(C)C)C)C(=O)O,460.236208,8,5.98272,0,5,1,77.49,
CHEMBL4571498,CCCCCCC(C(=O)O)SC1=NC2=C(S1)C=C(C=C2)NS(=O)(=O)C3=CC=C(C=C3)C(C)(C)C,520.152421,11,6.9103,0,6,2,96.36,
CHEMBL5532117,CC1=CC(=CC(=C1OC(C)(C)C(=O)O)C)CN2CCN(CC2)C3=NC=C(C=C3)C(F)(F)F,451.208276,6,4.28144,0,5,1,65.9,
CHEMBL1088098,C[C@@H](c1cccc(OCc2coc(-c3ccc(Cl)cc3)n2)c1)N(CC(=O)O)C(=O)Oc1ccccc1,506.124464,9,6.2206,0,6,1,102.1,
CID_46889046,CC(C1=CC(=CC=C1)OCC2=COC(=N2)C3=CC=C(C=C3)Cl)N(CC(=O)O)C(=O)OC4=CC=CC=C4,506.124464,9,6.2206,0,6,1,102.1,
CHEMBL148639,CC(C)(C)C1=CC=C(C=C1)CN2C(=O)N(C(=N2)CCCC3=CC=C(C=C3)OC(C)(C)C(=O)O)C,465.262757,9,4.3449,0,6,1,86.35,
CHEMBL603612,COc1cc(/C(C)=N/OCCCCO/N=C(/CCC(=O)O)c2ccccc2)ccc1C,426.215472,13,4.81012,0,6,1,89.71,
CID_46216832,CC1=C(C=C(C=C1)C(=NOCCCCON=C(CCC(=O)O)C2=CC=CC=C2)C)OC,426.215472,13,4.81012,0,6,1,89.71,
CHEMBL1089500,CCCOC(=O)N(CC(=O)O)Cc1cccc(OCc2nc(-c3ccc(Cl)cc3)oc2C)c1,472.140114,10,5.31562,0,6,1,102.1,
CHEMBL5430327,CC1=CC(=CC(=C1OC(C)(C)C(=O)O)C)CCCN2C(=O)CN(C2=O)C3=CC=C(C=C3)C(F)(F)F,492.187207,8,4.96564,0,4,1,87.15,
CHEMBL3318041,CCCCCCC(C(=O)O)SC1=NC(=CC(=N1)Cl)NC2=CC=C(C=C2)CC3=CC=CC=C3,469.159076,12,6.9801,0,5,2,75.11,
CHEMBL396696,CC1=C(N=C(O1)C2=CC=CC=C2)CCOC3=CC=C(C=C3)CN(CC4=CC5=CC=CC=C5C=C4)CC(=O)O,506.220557,11,6.51152,0,5,1,75.8,
CHEMBL5558175,CC1=CC(=CC(=C1OC(C)(C)C(=O)O)C)CN2CCN(CC2)C3=NC=CC(=C3)C(F)(F)F,451.208276,6,4.28144,0,5,1,65.9,
CHEMBL4093146,COC1=CC(=CC=C1)S(=O)(=O)N2C3=C(C=C(C=C3)Cl)C=C2CCCC(=O)O,407.059421,7,3.9476,0,5,1,85.6,
CHEMBL562864,Cc1c(C(=O)c2ccc(Cl)cc2)c2ccc(OC(F)(F)F)cc2n1Cc1cccc(O[C@@H](C(=O)O)C(C)C)c1,559.137335,9,7.26902,0,5,1,77.76,
CID_44190676,CC1=C(C2=C(N1CC3=CC(=CC=C3)OC(C(C)C)C(=O)O)C=C(C=C2)OC(F)(F)F)C(=O)C4=CC=C(C=C4)Cl,559.137335,9,7.26902,0,5,1,77.76,
CHEMBL1088246,Cc1ccc(F)c(OC(=O)N(CC(=O)O)[C@@H](C)c2cccc(OCc3coc(-c4ccc(Cl)cc4)n3)c2)c1,538.130692,9,6.66812,0,6,1,102.1,
