id,smiles,exactmass,rotatablebondcount,logp,formalcharge,acceptorcount,donorcount,polarsurfacearea,error
CHEMBL400874,CC(C)n1c(CC[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c(-c2ccccc2)c1C(=O)NCc1ccc(C#N)cc1.[Na+],619.245844,13,1.53228,0,7,3,138.41,
CHEMBL151437,CCC[C@@H]1CC[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]1COC(=O)C(C)(C)CC,428.313789,13,4.4112,0,5,3,104.06,
CHEMBL1161645,Cc1cc(F)ccc1-c1c(-c2ccc(F)cc2)nc(C(C)C)n1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O,470.201714,9,4.98442,0,5,3,95.58,
CHEMBL3971241,CCCOC1C[C@@H](OC(=O)c2cccnc2)C[C@H](/C=C/c2c(-c3ccc(F)cc3)nc(N(C)S(C)(=O)=O)nc2C(C)C)O1,612.241784,11,5.3674,0,9,0,120.81,
CHEMBL488299,CC(C)c1c(C(=O)NCc2ccccc2)c2c(n1CC[C@@H](O)C[C@@H](O)CC(=O)O)CCCCC2,470.278072,11,3.7871,0,5,4,111.79,
CHEMBL521039,CC(C)n1c(CC[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2c1C(=O)N(c1ccccc1)CCC2,522.253,10,4.9873,0,5,3,103.0,
CHEMBL3677708,C=CCOC1C[C@H](OCc2ccccc2)C[C@@H](/C=C/c2c(-c3ccc(F)cc3)nc(N(C)S(C)(=O)=O)nc2C(C)C)O1,595.251621,12,6.1082,0,7,0,90.85,
CHEMBL100165,CC(C)c1cc(-c2ccc(F)cc2)c(OCC(O)C[C@@H](O)CC(=O)[O-])c(C(C)C)c1.[Na+],440.197497,10,0.3742,0,5,2,89.82,
CHEMBL504300,COC(=O)Cc1ccc(NS(=O)(=O)c2c(-c3ccc(F)cc3)c(-c3ccc(F)cc3)n(CC[C@@H](O)C[C@@H](O)CC(=O)O)c2C(C)C)cc1,684.231694,15,5.7167,0,8,4,155.16,
CHEMBL333687,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H]1C[C@@H](O)CC(=O)O1,540.242436,8,6.7935,0,5,2,80.56,
CHEMBL228667,CC(C)n1c(CC[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c2c1C(=O)N(c1ccccc1)Cc1ccccc1-2.[Na+],592.234945,10,1.891,0,6,2,105.83,
CHEMBL403127,CC(C)n1c(CC[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c(-c2ccccc2)c1C(=O)Nc1ccc(C(=O)N(C)C)cc1.[Na+],651.272058,13,1.6847,0,7,3,134.93,
CHEMBL250707,CC(C)n1c(CC[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c(-c2ccccc2)c1C(=O)NC1CC1.[Na+],544.234945,12,0.6228,0,6,3,114.62,
CHEMBL438694,CC(C)n1c(CC[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c(-c2ccccc2)c1C(N)=O.[Na+],504.203645,11,-0.1705,0,6,3,128.61,
CHEMBL503,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,404.256274,6,4.1955,0,5,1,72.83,
CHEMBL333443,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)C21,404.256274,6,4.1955,0,5,1,72.83,
CHEMBL4088701,CC[C@@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,404.256274,6,4.1955,0,5,1,72.83,
CHEMBL3349825,CCC(C)(C)C(=O)O[C@@H]1C2C(=C[C@H](C)[C@H]1[C@@H](O)c1ccccc1)C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1,524.313789,8,5.5453,0,6,2,93.06,
CHEMBL2367477,CC(C)c1nn(-c2ccccn2)c(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-].[Na+],461.172679,9,-0.5341,0,7,2,111.3,
CHEMBL1163723,CC(C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)CNC(=O)[C@@H](N)Cc1ccccc1)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)O,684.311892,19,-0.8146,0,9,9,266.35,
CHEMBL228955,CC(C)n1c(CC[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c2c1C(=O)N(c1ccccc1)CCC2.[Na+],544.234945,10,0.6566,0,6,2,105.83,
CHEMBL487278,CC(C)c1c(C(=O)N[C@H](CO)c2ccccc2)c2c(n1CC[C@@H](O)C[C@@H](O)CC(=O)O)CCCC2,486.272987,12,2.9304,0,6,5,132.02,
CHEMBL4800468,CC(C)OP(=O)(OC(C)C)C(Cc1cc(C(C)(C)C)cc(C(C)(C)C)c1)P(=O)(OC(C)C)OC(C)C,546.323913,12,9.2364,0,6,0,71.06,
CHEMBL1165099,NCC(=O)N[C@@H](Cc1ccc(F)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)NCC(=O)O,580.229305,15,-2.5307,0,8,7,237.33,
CHEMBL399313,CC(C)n1c(CC[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c(-c2ccccc2)c1C(=O)NCc1ccccc1.[Na+],594.250595,13,1.6606,0,6,3,114.62,
CHEMBL488471,CCc1c(C(=O)NCc2ccc(-c3ccccc3)cc2)c2c(n1CC[C@@H](O)C[C@@H](O)CC(=O)O)CCCCC2,532.293722,12,4.8931,0,5,4,111.79,
CHEMBL1163149,CC(C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)CN)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)O,741.333355,21,-1.6984,0,10,10,295.45,
CHEMBL398240,CC(C)n1c(CC[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c(-c2ccccc2)c1C(=O)NCc1ccccn1.[Na+],595.245844,13,1.0556,0,7,3,127.51,
CHEMBL162642,CC(C)c1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)cn1-c1ccccc1.[Na+],459.182181,9,0.6759,0,5,2,85.52,
CHEMBL5276325,CCC(C)(C)c1cc(CC(P(=O)(OC(C)C)OC(C)C)P(=O)(OC(C)C)OC(C)C)cc(C(C)(C)C)n1,561.334812,14,9.0215,0,7,0,83.95,
CHEMBL156695,CC(C)c1nc(-c2ccccc2)cc(-c2ccc(F)cc2)c1CCC1C[C@@H](O)CC(=O)O1,433.205322,6,5.6772,0,4,1,59.42,
CHEMBL228583,CC(C)n1c(CC[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c2c3ccccc3n(Cc3cccc(F)c3)c(=O)c21.[Na+],610.225523,11,1.7191,0,7,2,107.52,
CHEMBL391002,CC(C)n1c(CC[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c(-c2ccccc2)c1C(=O)N(C)Cc1ccccc1,586.284301,13,6.3335,0,5,3,103.0,
CHEMBL2368194,COc1ccc(-c2cc(-c3ccccc3)nc(C(C)C)c2/C=C/[C@@H]2C[C@@H](O)CC(=O)O2)cc1,443.209658,6,5.6273,0,5,1,68.65,
CHEMBL333306,C/C=C/c1cc(OC)c(OC)cc1OC,208.109944,4,2.7455,0,3,0,27.69,
CHEMBL487720,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)[O-])[C@H]21.[Na+],458.264433,10,-0.225,0,6,2,106.89,
CHEMBL2368198,Cc1cc(-c2ccc(F)cc2)c(/C=C/[C@@H]2C[C@@H](O)CC(=O)O2)c(C(C)C)n1,369.174022,4,4.39922,0,4,1,59.42,
CHEMBL5288099,CCC(CF)(CF)c1cc(CC(P(=O)(OC(C)C)OC(C)C)P(=O)(OC(C)C)OC(C)C)cc(C(C)(C)C)n1,597.315968,16,8.9207,0,7,0,83.95,
CHEMBL1163804,CC(C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)O,799.338835,23,-1.8551,0,11,11,332.75,
CHEMBL1064,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,418.271924,6,4.5856,0,5,1,72.83,
CHEMBL3349544,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)C21,418.271924,6,4.5856,0,5,1,72.83,
CHEMBL1477,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,459.242101,11,4.8807,0,5,3,99.88,
CHEMBL3318042,CC(C)n1c(/C=C/[C@@H](O)C(F)(F)[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c2ccccc21.[Na+],469.147687,8,0.5426,0,5,2,85.52,
CHEMBL1161653,CCc1cc(-c2c(-c3ccc(F)cc3)nc(C(C)C)n2/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)cc(CC)c1F,512.248664,11,5.8008,0,5,3,95.58,
CHEMBL250953,CC(C)n1c(CC[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c(-c2ccccc2)c1C(=O)Nc1ccc(S(N)(=O)=O)cc1.[Na+],659.207744,13,0.6303,0,8,4,174.78,
CHEMBL5277972,CCC(CC)c1cc(CC(P(=O)(OC(C)C)OC(C)C)P(=O)(OC(C)C)OC(C)C)cc(C(C)(C)C)n1,561.334812,15,9.2375,0,7,0,83.95,
CHEMBL1161665,CC(C)c1cc(-c2ccccn2)c(-c2ccc(F)cc2)n1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O,438.195486,9,4.5369,0,5,3,95.58,
CHEMBL400560,Cc1cc(CNC(=O)c2c(-c3ccccc3)c(-c3ccc(F)cc3)c(CC[C@@H](O)C[C@@H](O)CC(=O)[O-])n2C(C)C)n[nH]1.[Na+],598.256743,13,0.69212,0,7,4,143.3,
CHEMBL471744,CCc1c(C(=O)Nc2ccccc2)c(C(C)C)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,510.253,12,5.209,0,5,4,111.79,
CHEMBL2368189,CC(C)c1nc(C2CCCCC2)nc(-c2ccc(F)cc2)c1/C=C/[C@@H]1C[C@@H](O)CC(=O)O1,438.231871,5,5.5335,0,5,1,72.31,
CHEMBL1144,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,424.246103,10,2.4404,0,6,4,124.29,
CHEMBL1161656,CC(C)c1c(-c2ccc(F)cc2)nc(-c2ccc(F)cc2)n1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O,456.186064,9,4.676,0,5,3,95.58,
CHEMBL2367472,CC(C)c1nn(-c2cnccn2)c(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-].[Na+],462.167928,9,-1.1391,0,8,2,124.19,
CHEMBL3349827,CCC(C)(C)C(=O)O[C@@H]1C2C(=C[C@H](C)[C@H]1[C@H](C)O)C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1,462.298139,7,4.1925,0,6,2,93.06,
CHEMBL399771,CNC(=O)c1c(-c2ccccc2)c(-c2ccc(F)cc2)c(CC[C@@H](O)C[C@@H](O)CC(=O)[O-])n1C(C)C.[Na+],518.219295,11,0.0902,0,6,3,114.62,
CHEMBL3971439,CCCOC1C[C@@H](O)C[C@H](/C=C/c2c(-c3ccc(F)cc3)nc(N(C)S(C)(=O)=O)nc2C(C)C)O1,507.22032,9,4.1077,0,7,1,101.85,
CHEMBL2111268,Cc1nc(-c2ccccc2)cc(-c2ccc(F)cc2)c1/C=C/[C@@H]1C[C@@H](O)CC(=O)O1,403.158372,4,4.94282,0,4,1,59.42,
CHEMBL503128,CC(C)c1c(C(=O)NCc2ccc(-c3ccccc3)cc2)nc(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,573.263899,13,5.3863,0,6,4,124.68,
CHEMBL321768,CC(C)c1c(O)c(C(C)C)c(C(C)C)c(OCC(O)C[C@@H](O)CC(=O)[O-])c1-c1ccc(F)cc1.[Na+],498.239361,11,1.2032,0,6,3,110.05,
CHEMBL250090,CC(C)n1c(CC[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c(-c2ccccc2)c1C(=O)N(C)C.[Na+],532.234945,11,0.4324,0,6,2,105.83,
CHEMBL329307,CC(C)c1cc(-c2ccc(F)cc2)cc(-c2ccc(F)cc2)c1OCC(O)C[C@@H](O)CC(=O)[O-].[Na+],492.172425,10,1.0569,0,5,2,89.82,
CHEMBL2368190,CC(C)c1nc(-c2ccc(F)cc2)c(/C=C/[C@@H]2C[C@@H](O)CC(=O)O2)c(C(C)C)n1,398.200571,5,4.6092,0,5,1,72.31,
CHEMBL2347011,C[C@H]1C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O[Si](C)(C)C(C)(C)C)CC(=O)O3)[C@H]2[C@@H](OC(=O)NCc2ccc(-c3cn(CCCCCCC(=O)NO)nn3)cc2)C1,777.449676,16,8.2765,0,10,3,153.9,
CHEMBL2347006,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)NO)[C@H]21,437.277738,10,3.1364,0,6,4,116.09,
CHEMBL3970138,CCC(C)C(=O)OC1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)NO)[C@H]21,437.277738,10,3.1364,0,6,4,116.09,
CHEMBL488297,CC(C)c1c(C(=O)NCc2ccccc2)nc(-c2ccc(F)c(F)c2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,515.223178,12,3.8584,0,6,4,124.68,
CHEMBL1161641,CC(C)c1nc(-c2cccc(S(C)(=O)=O)c2)c(-c2ccc(F)cc2)n1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O,516.173036,10,3.9404,0,7,3,129.72,
CHEMBL2375156,Cc1c(/C=C/[C@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)cn1-c1ccccc1.[Na+],431.150881,8,-0.13908,0,5,2,85.52,
CHEMBL2368197,CC(C)c1nc(C(C)(C)C)cc(-c2ccc(F)cc2)c1/C=C/[C@@H]1C[C@@H](O)CC(=O)O1,411.220972,4,5.3883,0,4,1,59.42,
CHEMBL1161664,CC(C)c1nc(-c2ccc(F)cc2)c(-c2cc(Cl)cc(Cl)c2)n1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O,506.117541,9,5.8437,0,5,3,95.58,
CHEMBL690,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)[O-])[C@H]21.[Na+],446.228048,10,-1.8903,0,7,3,127.12,
CHEMBL39312,O=C(O)C[C@H](O)C[C@H](O)CCc1c(Cl)cc(Cl)cc1OCc1ccccc1,412.084429,10,4.0916,0,4,3,86.99,
CHEMBL389002,CC(C)n1c(CC[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c(-c2ccc(F)cc2)c1C(=O)Nc1ccccc1,576.243579,12,6.4527,0,5,4,111.79,
CHEMBL3941657,COC1C[C@@H](OC(=O)c2cccnc2)C[C@H](/C=C/c2c(-c3ccc(F)cc3)nc(N(C)S(C)(=O)=O)nc2C(C)C)O1,584.210484,9,4.5872,0,9,0,120.81,
CHEMBL2110171,CC(C)c1c(CCC(O)CC(O)CC(=O)[O-])c(-c2ccc(F)cc2)cn1-c1ccccc1.[Na+],461.197831,10,0.5953,0,5,2,85.52,
CHEMBL1161639,O=C(O)C[C@H](O)C[C@H](O)/C=C/n1c(C(F)(F)F)nc(-c2ccc(F)cc2)c1-c1ccc(F)cc1,482.126498,8,4.5714,0,5,3,95.58,
CHEMBL5269782,CCC(C)(C)c1cc(CC(P(=O)(OC(C)C)OC(C)C)P(=O)(OC(C)C)OC(C)C)cc(C(C)(C)CC)n1,575.350462,16,9.4116,0,7,0,83.95,
CHEMBL6174784,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCCCCCCNC(=O)O[C@@H]2C[C@H](C)C=C3C=C[C@@H](C)[C@@H](CC[C@@H](O)C[C@@H](C)CC(=O)O)[C@@H]32)C(C)(C)C)cc1,975.5755,25,8.87962,0,10,6,207.49,
CHEMBL401293,CC(C)n1c(CC[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c(-c2ccccc2)c1C(=O)NCc1ccc(C(=O)O)cc1.[Na+],638.240424,14,1.3588,0,7,4,151.92,
CHEMBL159103,Cc1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c(C)n1-c1ccccc1.[Na+],445.166531,8,0.16934,0,5,2,85.52,
CHEMBL520068,CC(C)n1c(C(=O)NCc2cccc(F)c2)nc(-c2ccc(F)cc2)c1CC[C@@H](O)C[C@@H](O)CC(=O)O,515.223178,12,3.8584,0,6,4,124.68,
CHEMBL3896765,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@H]1C[C@H](O)CC(OCC(Cl)(Cl)Cl)O1,595.087753,8,5.0679,0,7,1,101.85,
CHEMBL399315,COc1cccc(CNC(=O)c2c(-c3ccccc3)c(-c3ccc(F)cc3)c(CC[C@@H](O)C[C@@H](O)CC(=O)[O-])n2C(C)C)c1.[Na+],624.261159,14,1.6692,0,7,3,123.85,
CHEMBL39102,O=C(O)C[C@H](O)CP(=O)(O)CCc1c(Cl)cc(Cl)cc1OCc1ccccc1,446.04528,10,4.2209,0,4,3,104.06,
CHEMBL488298,CC(C)n1c(C(=O)NCc2ccccc2)nc(-c2ccc(F)cc2)c1CC[C@@H](O)C[C@@H](O)CC(=O)O,497.232599,12,3.7193,0,6,4,124.68,
CHEMBL160102,CC(C)c1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)cn1C(C)C.[Na+],425.197831,9,0.2676,0,5,2,85.52,
CHEMBL1487,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,558.253,12,6.3136,0,5,4,111.79,
CHEMBL228528,CC(C)n1c(CC[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c2c3ccccc3n(-c3cccc(F)c3)c(=O)c21.[Na+],596.209873,10,1.66,0,7,2,107.52,
CHEMBL5267256,CC(C)OP(=O)(OC(C)C)C(Cc1cc(C(C)(C)C)nc(C(C)(C)CF)c1)P(=O)(OC(C)C)OC(C)C,565.30974,14,8.581,0,7,0,83.95,
CHEMBL501917,CN(C)C(=O)c1ccc(NC(=O)c2c(-c3ccc(F)cc3)c(-c3ccc(F)cc3)c(CC[C@@H](O)C[C@@H](O)CC(=O)O)n2C)cc1,619.249392,12,5.1106,0,6,4,132.1,
CHEMBL3704923,C#Cc1ccc(CNC(=O)O[C@H]2C[C@@H](C)C=C3C=C[C@H](C)[C@H](CC[C@@H]4C[C@@H](O[Si](C)(C)C(C)(C)C)CC(=O)O4)[C@H]32)cc1,591.338,8,7.5434,0,5,1,73.86,
CHEMBL1161655,CC(C)c1cc(-c2ccc(F)cc2)c(-c2cccc(Br)c2)n1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O,515.110749,9,5.9044,0,4,3,82.69,
CHEMBL487631,CC(C)c1c(C(=O)N[C@H](CO)c2ccccc2)nc(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,527.243164,13,3.2527,0,7,5,144.91,
CHEMBL5284059,CC(C)OP(=O)(OC(C)C)C(Cc1cc(C(C)(C)CF)nc(C(C)(C)CF)c1)P(=O)(OC(C)C)OC(C)C,583.300318,16,8.5306,0,7,0,83.95,
CHEMBL471745,Cc1c(C(=O)Nc2ccccc2)[nH]c(CC[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,454.1904,10,3.90072,0,4,5,122.65,
CHEMBL398239,Cc1csc(CNC(=O)c2c(-c3ccccc3)c(-c3ccc(F)cc3)c(CC[C@@H](O)C[C@@H](O)CC(=O)[O-])n2C(C)C)n1.[Na+],615.217915,13,1.42552,0,8,3,127.51,
CHEMBL4639024,CC(C)OP(=O)(OC(C)C)C(Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)P(=O)(OC(C)C)OC(C)C,562.318827,12,8.942,0,7,1,91.29,
CHEMBL2368200,CC(C)c1cc(-c2ccccc2)nc(-c2ccc(F)cc2)c1/C=C/[C@@H]1C[C@@H](O)CC(=O)O1,431.189672,5,5.7578,0,4,1,59.42,
CHEMBL2347010,C[C@H]1C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O[Si](C)(C)C(C)(C)C)CC(=O)O3)[C@H]2[C@@H](OC(=O)Nc2ccc(-c3cn(CCCCCCC(=O)NO)nn3)cc2)C1,763.434026,15,8.5988,0,10,3,153.9,
CHEMBL249273,Cc1cnc(CNC(=O)c2c(-c3ccccc3)c(-c3ccc(F)cc3)c(CC[C@@H](O)C[C@@H](O)CC(=O)[O-])n2C(C)C)[nH]1.[Na+],598.256743,13,0.69212,0,7,4,143.3,
CHEMBL5268887,CCCC(C)(C)c1cc(CC(P(=O)(OC(C)C)OC(C)C)P(=O)(OC(C)C)OC(C)C)cc(C(C)(C)C)n1,575.350462,15,9.4116,0,7,0,83.95,
CHEMBL5288010,CC(C)OP(=O)(OC(C)C)C(Cc1cc(C(C)(C)C)cc(C(C)(C)C)n1)P(=O)(OC(C)C)OC(C)C,547.319162,12,8.6314,0,7,0,83.95,
CHEMBL177545,CC(=O)[O-].CC(C)c1c(OC[C@@H](O)C[C@@H](O)CC(=O)[O-])c(C(C)C)c(C(C)C)c(O)c1-c1ccc(F)cc1.[Na+].[Na+],580.242435,11,-3.0366,0,8,3,150.18,
CHEMBL250500,CC(C)NC(=O)c1c(-c2ccccc2)c(-c2ccc(F)cc2)c(CC[C@@H](O)C[C@@H](O)CC(=O)[O-])n1C(C)C.[Na+],546.250595,12,0.8688,0,6,3,114.62,
CHEMBL438662,CC(C)n1c(CC[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c2c3ccccc3n(-c3ccccc3)c(=O)c21.[Na+],578.219295,10,1.5209,0,7,2,107.52,
CHEMBL455524,COC(=O)c1ccc(NC(=O)c2c(-c3ccccc3)c(-c3ccc(F)cc3)c(CC[C@@H](O)C[C@@H](O)CC(=O)O)n2C)cc1,588.22718,12,5.0563,0,7,4,138.09,
CHEMBL1161647,CNc1cccc(-c2nc(C(C)C)n(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c2-c2ccc(F)cc2)c1,467.222035,10,4.5786,0,6,4,107.61,
CHEMBL345375,Cc1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)cn1C(C)C.[Na+],397.166531,8,-0.54738,0,5,2,85.52,
CHEMBL4797059,C#CCOP(=O)(OC(C)C)C(Cc1cc(C(C)(C)C)nc(C(C)(C)C)c1)P(=O)(OC(C)C)OC(C)C,543.287861,12,7.8562,0,7,0,83.95,
CHEMBL104044,CC(C)c1ccc(-c2ccc(F)cc2)n1CC[C@@H]1C[C@@H](O)CC(=O)O1,345.174022,5,3.8742,0,4,1,51.46,
CHEMBL387514,CC(C)n1c(CC[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c2c1C(=O)N(Cc1ccccc1)CCC2.[Na+],558.250595,11,0.6522,0,6,2,105.83,
