id,smiles,exactmass,rotatablebondcount,logp,formalcharge,acceptorcount,donorcount,polarsurfacearea,error
CHEMBL1163145,CC(C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)Cc1ccccc1)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)O,774.358842,21,0.7967,0,9,9,266.35,
CHEMBL412060,CC(C)C[C@H](N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)O,488.263485,9,0.8595,0,6,4,153.27,
CHEMBL5277547,CC(C)C[C@H](N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)O,766.397353,23,-3.5589,0,12,11,341.36,
CHEMBL11804,Cn1nnnc1C(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])=C(c1ccc(F)cc1)c1ccc(F)cc1.[Na+],478.142856,9,-1.7405,0,8,2,124.19,
CHEMBL594813,COc1cccc(Sc2c(/C=C/[C@@H]3C[C@@H](O)CC(=O)O3)c(C3CC3)nc3ccc(F)cc23)c1,465.141007,6,5.4908,0,6,1,68.65,
CHEMBL260510,CC[C@H](C)[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)O)C(C)C)C(C)C,754.422505,21,-1.8078,0,10,9,295.53,
CHEMBL102199,Cc1c(OCC(O)C[C@@H](O)CC(=O)[O-])c(C(c2ccc(F)cc2)c2ccc(F)cc2)cc2ccccc12.[Na+],528.172425,10,1.24132,0,5,2,89.82,
CHEMBL147231,CCC(C)(C)C(=O)OC[C@H]1CCCC[C@@H]1CCC(O)C[C@@H](O)CC(=O)O,372.251189,11,3.139,0,5,3,104.06,
CHEMBL5418494,CNCCCCCn1c(-c2ncc(-c3ccc4ccccc4c3)n2CCCC(C)(C)C)cnc1I,583.217194,11,7.3874,0,5,1,47.67,
CHEMBL1165259,CC(C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccccc1)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)O,724.343192,18,0.0602,0,9,8,257.56,
CHEMBL482804,CCCCCCCCC#CCCCCCCCC(=O)O,280.24023,13,5.5557,0,1,1,37.3,
CHEMBL1237061,O=C([O-])C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1.O=C([O-])C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1.[Ca+2],880.284814,16,5.986,0,10,4,186.96,
CHEMBL2368201,O=C1C[C@H](O)C[C@@H](/C=C/c2c(-c3ccc(F)cc3)cc(-c3ccccc3)nc2C2CCCCC2)O1,471.220972,5,6.6821,0,4,1,59.42,
CHEMBL276717,Cc1nnnn1C(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])=C(c1ccc(F)cc1)c1ccc(F)cc1.[Na+],478.142856,9,-1.51158,0,8,2,124.19,
CHEMBL4781362,CC(C)OP(=O)(OC(C)C)C(Cc1cc(N=[N+]=[N-])cc(C(C)(C)C)c1)P(=O)(OC(C)C)OC(C)C,531.262709,13,8.8807,0,7,0,119.82,
CHEMBL5289887,CCCCOP(=O)(OCCCC)C(Cc1cc(C(C)(C)C)nc(C(C)(C)C)c1)P(=O)(OCCCC)OCCCC,603.381762,20,10.1982,0,7,0,83.95,
CHEMBL412295,CC(C)C[C@H](NC(=O)CN)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)NCC(=O)O,514.238727,14,-3.2565,0,8,7,237.33,
CHEMBL2203595,C/C(=C\CC[C@@H](C)[C@H]1C[C@H](O)[C@@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)C3=CC[C@]12C)C(=O)O,468.32396,5,6.4988,0,3,2,74.6,
