id,smiles,exactmass,rotatablebondcount,logp,formalcharge,acceptorcount,donorcount,polarsurfacearea,error
CHEMBL421920,C/C=C(\C)C(=O)N[C@@H]1[C@H](OC(C)=O)[C@@H]2CC[C@@H]3[C@H](CC[C@]4(C)[C@@H]([C@H](C)N(C)C)CC[C@@H]34)[C@@]2(C)C[C@@H]1O,502.377058,5,4.5588,0,5,2,78.87,
CID_15043264,CC=C(C)C(=O)NC1C(CC2(C(C1OC(=O)C)CCC3C2CCC4(C3CCC4C(C)N(C)C)C)C)O,502.377058,5,4.5588,0,5,2,78.87,
CID_23645740,CC(C)C1=CC=CC=C1NC(=O)OC2=CC3=C(C=C2)N(C4C3(CC[N+]4(C)[O-])C)C,395.220892,3,4.8026,0,4,1,64.63,
CID_121587,CN1CCC23C=CC(CC2OC4=C(C=CC(=C34)C1)OC)O.Br,367.078306,1,2.4282,0,4,1,41.93,
CHEMBL1555,Br.COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,367.078306,1,2.4282,0,4,1,41.93,
CID_58872824,COC1=C2C3=C(CN(CCC34C=CC(CC4O2)O)C(=O)CN5CCOCC5)C=C1,400.199822,3,1.0793,0,6,1,71.47,
CHEMBL3604352,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C(=O)CN1CCOCC1)C2,400.199822,3,1.0793,0,6,1,71.47,
CID_10255032,CC(C1CCC2C1(CCC3C2CCC4C3(CCC(C4)N(C)C(=O)C=CC5=CC=CC=C5)C)C)N(C)C,490.392314,5,7.1358,0,2,0,23.55,
CHEMBL409854,C[C@@H]([C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](N(C)C(=O)/C=C/c5ccccc5)CC[C@]4(C)[C@H]3CC[C@]12C)N(C)C,490.392314,5,7.1358,0,2,0,23.55,
CHEMBL4172701,C1CCC2=C(C1)C3=CC=CC=C3N2CC4=CC=[N+](C=C4)CC5=CC(=CC=C5)F.[Br-],450.110689,4,2.0473,0,1,0,8.81,
CHEMBL3311458,C[C@@H](CC[C@H]1C(CO)=CC[C@H]2C(C)(C)CCC[C@]12C)CC(=O)OCCCN1CCCC1,433.355594,10,5.5931,0,4,1,49.77,
CID_118707274,CC(CCC1C(=CCC2C1(CCCC2(C)C)C)CO)CC(=O)OCCCN3CCCC3,433.355594,10,5.5931,0,4,1,49.77,
CHEMBL14193,C1=CC(=CC=C1C=O)O,122.036779,1,1.2047,0,2,1,37.3,
CHEMBL4083153,CC(=O)C(CC1=CC(=C(C=C1)O)OC)C(=O)NCCCCNC2=C3CCCCC3=NC4=CC=CC=C42,489.262757,11,4.584,0,6,3,100.55,
CID_23645180,CN1CCC23C=CC(CC2OC4=C(C=CC(=C34)C1)OCCCCN5C(=O)C6=CC=CC=C6C5=O)O,474.215472,6,3.2969,0,6,1,79.31,
CHEMBL4647757,C#CCSC[C@@H](N)C(=O)NCCCCNc1c2c(nc3ccccc13)CCCC2,410.214033,10,3.1156,0,5,3,80.04,
CID_156020718,C#CCSCC(C(=O)NCCCCNC1=C2CCCCC2=NC3=CC=CC=C31)N,410.214033,10,3.1156,0,5,3,80.04,
CHEMBL148484,C[N+](C)(C)C1=CC=CC(=C1)[N+](=O)[O-].[I-],308.002176,2,-1.2045,0,2,0,43.14,
CHEMBL3604356,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCN(C)C)C2,358.225643,5,2.1722,0,5,1,45.17,
CID_58645922,CN(C)CCCN1CCC23C=CC(CC2OC4=C(C=CC(=C34)C1)OC)O,358.225643,5,2.1722,0,5,1,45.17,
CHEMBL4093399,CC(=O)C(CC1=CC=C(C=C1)O)C(=O)NCCCCNC2=C3CCCCC3=NC4=CC=CC=C42,459.252192,10,4.5754,0,5,3,91.32,
CHEMBL146080,C/C=C(\C)C(=O)N[C@@H]1C=C2CC[C@@H]3[C@H](CC[C@]4(C)C([C@H](C)N(C)C)=CC[C@@H]34)[C@@]2(C)C[C@H]1O,440.340279,4,4.8574,0,3,2,52.57,
CID_10906319,CC=C(C)C(=O)NC1C=C2CCC3C(C2(CC1O)C)CCC4(C3CC=C4C(C)N(C)C)C,440.340279,4,4.8574,0,3,2,52.57,
CHEMBL4169308,C1CCC2=C(C1)C3=CC=CC=C3N2CC4=CC=[N+](C=C4)CC5=CC=CC=C5.[Br-],432.120111,4,1.9082,0,1,0,8.81,
CHEMBL148369,CCOCC[N+](C)(C)C.[I-],259.043312,4,-2.2669,0,1,0,9.23,
CID_10612266,CC1=CC(=CC=C1)C=CC(=O)C2=C(C=CC(=C2)Cl)O,272.060407,3,4.25012,0,2,1,37.3,
CID_5675454,C1=CC=C(C(=C1)C(=O)NN=CC2=CC(=CC=C2)C(F)(F)F)O,308.077262,3,3.1749,0,3,2,61.69,
CHEMBL4174929,CC1=CC=CC=C1C[N+]2=CC=C(C=C2)CN3C4=C(CCCC4)C5=CC=CC=C53.[Br-],446.135761,4,2.21662,0,1,0,8.81,
CHEMBL146494,C=CCC[N+](C)(C)C.[Br-],193.046612,3,-1.7273,0,0,0,0.0,
CHEMBL4159171,CC1=CC=C(C=C1)C[N+]2=CC=CC(=C2)CN3C4=C(CCCC4)C5=CC=CC=C53.[Cl-],402.186277,4,2.21662,0,1,0,8.81,
CHEMBL3288076,C=C(CO)[C@@H]1CC[C@@]2(C)[C@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)C[C@@H]2O,458.375995,2,5.968,0,3,3,60.69,
CID_90644263,CC1(C2CCC3(C(C2(CCC1O)C)CCC4C3(CC(C5(C4C(CC5)C(=C)CO)C)O)C)C)C,458.375995,2,5.968,0,3,3,60.69,
CHEMBL3309349,C[C@@H](CC[C@H]1C(CO)=CC[C@H]2C(C)(C)CCC[C@]12C)CC(=O)OCCCCN1CCOCC1,463.366159,11,5.2196,0,5,1,59.0,
CID_118705766,CC(CCC1C(=CCC2C1(CCCC2(C)C)C)CO)CC(=O)OCCCCN3CCOCC3,463.366159,11,5.2196,0,5,1,59.0,
CHEMBL118539,C[N+](C)(C)CCCl.[Cl-],157.042505,2,-2.0646,0,0,0,0.0,
CID_23645744,CC1=CC(=CC=C1)NC(=O)OC2=CC3=C(C=C2)N(C4C3(CC[N+]4(C)[O-])C)C,367.189592,2,3.98762,0,4,1,64.63,
CID_5840229,COC1=CC=CC(=C1)C=CC(=O)C2=CC=CC=C2O,254.094294,4,3.2969,0,3,1,46.53,
CHEMBL3221004,C1CCC2=NC3=C(C=CC(=C3)Cl)C(=C2C1)Cl,251.026855,0,4.4204,0,1,0,12.89,
CHEMBL3604342,COc1ccc2c3c1O[C@H]1C[C@H](O)C=C[C@@]31CCN(Cc1ccc(Br)cc1)C2,441.093956,3,4.1832,0,4,1,41.93,
CID_5425946,COC1=C(C=C(C=C1)C=NNC(=O)C2=CC=CC=C2O)Br,348.010954,4,2.9272,0,4,2,70.92,
CID_122185646,COC1=C2C3=C(CN(CCC34C=CC(CC4O2)O)C(=O)CCC5=CC(=CC=C5)NC6=C(C=CC=C6Cl)Cl)C=C1,564.158263,6,6.4303,0,5,2,71.03,
CHEMBL3604347,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C(=O)CCc1cccc(Nc3c(Cl)cccc3Cl)c1)C2,564.158263,6,6.4303,0,5,2,71.03,
CID_5371105,C1=CC=C(C(=C1)C(=O)NN=CC2=C(C=C(C=C2)Cl)Cl)O,308.011933,3,3.4629,0,3,2,61.69,
CID_121596942,COC1=C(C=C(C=C1)C=NNC(=O)C2=CC=CC=C2O)OCC3=CC=CC=C3,376.142307,7,3.7437,0,5,2,80.15,
CHEMBL4074267,CC(=O)/C(=C\c1ccc(O)cc1)C(=O)NCCCCNc1c2c(nc3ccccc13)CCCC2,457.236542,9,4.8001,0,5,3,91.32,
CID_137641297,CC(=O)C(=CC1=CC=C(C=C1)O)C(=O)NCCCCNC2=C3CCCCC3=NC4=CC=CC=C42,457.236542,9,4.8001,0,5,3,91.32,
CID_23645184,C[N+]1=CC2=C3C(=C(C=C2)OCCCCN4C(=O)C5=CC=CC=C5C4=O)OC6C3(CC1)C=CC(C6)O,473.207098,6,2.9263,1,5,1,79.08,
CHEMBL3604353,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C(=O)c1ccc(Br)cc1)C2,455.07322,2,3.8234,0,4,1,59.0,
CID_58872813,COC1=C2C3=C(CN(CCC34C=CC(CC4O2)O)C(=O)C5=CC=C(C=C5)Br)C=C1,455.07322,2,3.8234,0,4,1,59.0,
CID_23644640,CN1CCC23C=CC(CC2OC4=C(C=CC(=C34)C1)OCCCCCCCCCCCCN5C(=O)C6=CC=CC=C6C5=O)O,586.340673,14,6.4177,0,6,1,79.31,
CHEMBL4173247,C1CCC2=C(C1)C3=CC=CC=C3N2CC4=C[N+](=CC=C4)CC5=CC=CC=C5.[Br-],432.120111,4,1.9082,0,1,0,8.81,
CHEMBL148531,C[N+](C)(C)CCCCI.[I-],368.945046,4,-1.0882,0,0,0,0.0,
CHEMBL3311548,C[C@@H](CC[C@H]1C(CO)=CC[C@H]2C(C)(C)CCC[C@]12C)CC(=O)OCCCN1CCCCC1,447.371244,10,5.9832,0,4,1,49.77,
CID_118707335,CC(CCC1C(=CCC2C1(CCCC2(C)C)C)CO)CC(=O)OCCCN3CCCCC3,447.371244,10,5.9832,0,4,1,49.77,
CID_23644644,CN1CCC23C=CC(CC2OC4=C(C=CC(=C34)C1)OCCCCCCCCCCCC[N+](C)(C)C)O,499.38942,14,5.8277,1,4,1,41.93,
CID_9077701,C1=CC=C(C(=C1)C(=O)NN=CC2=C(C=C(C=C2)Br)F)O,335.990968,3,3.0577,0,3,2,61.69,
CHEMBL538603,Cc1cccc(C)c1NC(=O)Oc1ccc2c(c1)[C@]1(C)CC[N+](C)([O-])[C@@H]1N2C.Cl,417.181919,2,4.71784,0,4,1,64.63,
CID_23645749,CC1=C(C(=CC=C1)C)NC(=O)OC2=CC3=C(C=C2)N(C4C3(CC[N+]4(C)[O-])C)C.Cl,417.181919,2,4.71784,0,4,1,64.63,
CHEMBL235564,COC(=O)CCC(C(=O)OC)NC(=O)COC1=CC=C(C=C1)C=O,337.116152,9,0.4889,0,7,1,108.0,
CHEMBL344593,C/C(=C\C(=O)N(C)[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)N(C)C)CC[C@@H]32)C1)C(C)C,470.423614,5,7.0247,0,2,0,23.55,
CID_11113449,CC(C)C(=CC(=O)N(C)C1CCC2(C(C1)CCC3C2CCC4(C3CCC4C(C)N(C)C)C)C)C,470.423614,5,7.0247,0,2,0,23.55,
CHEMBL148530,CCCC(=O)SCC[N+](C)(C)C.[I-],317.031033,5,-1.2435,0,2,0,17.07,
CHEMBL3288092,C=C(C)[C@@H]1CC[C@@]2(C)[C@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](OC(=O)CCCCC(=O)O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)C[C@@H]2OC(=O)CCCCC(=O)O,698.475769,13,9.3874,0,6,2,127.2,
CID_90644274,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2OC(=O)CCCCC(=O)O)C)C)(C)C)OC(=O)CCCCC(=O)O)C)C,698.475769,13,9.3874,0,6,2,127.2,
CHEMBL148522,Br.C=CCCCN(C)C,193.046612,4,2.0921,0,1,0,3.24,
CID_5407428,CCOC1=CC=CC=C1C=NNC(=O)C2=CC=CC=C2O,284.116092,5,2.5548,0,4,2,70.92,
CHEMBL147346,CN[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)N(C)C(C)=O)CC[C@@H]32)C1,388.345364,3,5.1001,0,2,1,32.34,
CID_44364863,CC(C1CCC2C1(CCC3C2CCC4C3(CCC(C4)NC)C)C)N(C)C(=O)C,388.345364,3,5.1001,0,2,1,32.34,
CID_5407388,CC(C)(C)C1=CC=C(C=C1)C=NNC(=O)C2=CC=CC=C2O,296.152478,3,3.4536,0,3,2,61.69,
CID_5407531,CCOC1=CC=C(C=C1)C=NNC(=O)C2=CC=CC=C2O,284.116092,5,2.5548,0,4,2,70.92,
CID_57340822,C1C(C2=C(SC(=C2C1=O)Br)Br)NC(=O)CCC3=CNC4=CC=CC=C43,479.914273,4,5.1309,0,3,2,61.96,
