id,smiles,exactmass,rotatablebondcount,logp,formalcharge,acceptorcount,donorcount,polarsurfacearea,error
CHEMBL266045,COC1=CC(=CC(=C1OC)OC)C(=O)NCCC(=O)NNC2=C3CCCCC3=NC4=CC=CC=C42,478.22162,9,3.4026,0,7,3,110.81,
CHEMBL4641182,C#CCSCC(C(=O)NC1=NC2=CC=CC=C2S1)NC(=O)CCCCCNC3=C4CCCCC4=NC5=C3C=CC(=C5)Cl,619.184245,13,6.8389,0,7,3,96.01,
CID_122185643,COC1=C2C3=C(CN(CCC34C=CC(CC4O2)O)CCCCCCOC5=CC6=C(C=C5)NC=C6)C=C1,488.267508,9,5.3412,0,5,2,66.95,
CHEMBL3604335,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCCCOc1ccc3[nH]ccc3c1)C2,488.267508,9,5.3412,0,5,2,66.95,
CHEMBL4074424,CC(=O)CC(=O)NCCCCNC1=C2CCCCC2=NC3=CC=CC=C31,353.210327,8,3.401,0,4,2,71.09,
CHEMBL4753558,C1CCC2=NC3=CC=CC=C3C(=C2C1)NCN4C(=CN=N4)CCCCCC[N+]5=C6C=C(C=CC6=C7C=CC(=CC7=C5C8=CC=CC=C8)N)N,647.36052,11,8.0031,1,7,3,111.55,
CHEMBL3221565,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)NCC(=O)NCCCCCCNC3=C4CCCCC4=NC5=C3C=CC(=C5)Cl)C,611.302703,13,7.64594,0,5,4,95.15,
CHEMBL219264,COC1=CC(=CC(=C1OC)OC)CCC(=O)NCCCCCC(=O)NNC2=C3CCCCC3=NC4=CC=CC=C42,548.29987,14,4.8919,0,7,3,110.81,
CHEMBL338975,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C.O=C(O)c1ccccc1O,413.195071,2,2.8643,0,6,3,102.34,
CID_657348,CC12CCN(C1N(C3=C2C=C(C=C3)OC(=O)NC)C)C.C1=CC=C(C(=C1)C(=O)O)O,413.195071,2,2.8643,0,6,3,102.34,
CHEMBL2393089,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)NCCCCCCCCCCCCNC3=C4CCCCC4=NC5=C3C=CC(=C5)Cl)C,638.37514,17,10.87034,0,4,3,66.05,
CHEMBL3633870,O=C(/C=C/c1cc[n+](Cc2ccccc2Br)cc1)c1cc2ccccc2o1.[Br-],496.962603,5,2.4312,0,2,0,34.09,
CID_122195629,C1=CC=C2C(=C1)C=C(O2)C(=O)C=CC3=CC=[N+](C=C3)CC4=CC=CC=C4Br.[Br-],496.962603,5,2.4312,0,2,0,34.09,
CHEMBL4083801,CC(=O)C(CC1=CC(=C(C=C1)O)OC)C(=O)NCCCCCCNC2=C3CCCCC3=NC4=CC=CC=C42,517.294057,13,5.3642,0,6,3,100.55,
CHEMBL4635342,C=CCSCC(C(=O)NC1=NC2=CC=CC=C2S1)NC(=O)CCCNC3=C4CCCCC4=NC5=C3C=CC(=C5)Cl,593.168595,12,6.6115,0,7,3,96.01,
CHEMBL296834,C1=CC(=CC(=C1)NC(=O)CCC(=O)O)C(=O)O,237.063722,5,1.1881,0,3,3,103.7,
CHEMBL4100399,CC(=O)CC(=O)NCCCNC1=C2CCCCC2=NC3=CC=CC=C31,339.194677,7,3.0109,0,4,2,71.09,
CHEMBL384886,COC1=CC(=CC(=C1OC)OC)CCC(=O)NCCCC(=O)NNC2=C3CCCCC3=NC4=CC=CC=C42,520.26857,12,4.1117,0,7,3,110.81,
CHEMBL595114,C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/C=C/c1ccccc1)c1ccc(=O)[nH]c1C2,356.188863,3,4.823,0,2,1,45.22,
CID_46226620,CC=C1C2CC3=C(C1(CC(=C2)C)N=CC=CC4=CC=CC=C4)C=CC(=O)N3,356.188863,3,4.823,0,2,1,45.22,
CHEMBL117651,C1CCC2=NC3=CC=CC=C3C(=C2C1)NCCN4C(=CN=N4)CCCCCC[N+]5=C6C=C(C=CC6=C7C=CC(=CC7=C5C8=CC=CC=C8)N)N,661.37617,12,8.0456,1,7,3,111.55,
CID_135971445,CC=C1C2CC3=C(C1(CC(=C2)C)N=CC4=CC(=C(C=C4)O)OC)C=CC(=O)N3,376.178693,3,3.8721,0,4,2,74.68,
CHEMBL604478,C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/c1ccc(O)c(OC)c1)c1ccc(=O)[nH]c1C2,376.178693,3,3.8721,0,4,2,74.68,
CHEMBL5401183,COC1=CC=C(C2=CC=CC=C21)C(=O)CCC(=O)NCCCNC3=C4CCCCC4=NC5=CC=CC=C53,495.252192,10,5.8567,0,5,2,80.32,
CHEMBL3221003,C1CCC2=NC3=CC=CC=C3C(=C2C1)Cl,217.065827,0,3.767,0,1,0,12.89,
CHEMBL3221280,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)NCCCC(=O)NCCCCCCNC3=C4CCCCC4=NC5=CC=CC=C53)C,605.372976,15,7.77274,0,5,4,95.15,
CHEMBL525622,C[N+](C)(C)C1=CC=CC(=C1)C(=O)C(F)(F)F,232.094375,2,2.6283,1,1,0,17.07,
CHEMBL2393105,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)NCCC(=O)NCCCCNC3=C4CCCCC4=NC5=C3C=CC(=C5)Cl)C,597.287053,12,7.25584,0,5,4,95.15,
CHEMBL219063,COC1=CC(=CC(=C1OC)OC)C(=O)NCCCC(=O)NNC2=C3CCCCC3=NC4=CC=CC=C42,492.23727,10,3.7927,0,7,3,110.81,
CHEMBL3221569,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)NCCCC(=O)NCCCCCCCCNC3=C4CCCCC4=NC5=C3C=CC(=C5)Cl)C,667.365304,17,9.20634,0,5,4,95.15,
CID_23644637,COC1=C2C3=C(C=C1)C=[N+](CCC34C=CC(CC4O2)O)CCCCCCCCCCCCN5C(=O)C6=CC=CC=C6C5=O,585.332299,14,6.0471,1,5,1,79.08,
CHEMBL434378,COC1=CC(=CC(=C1OC)OC)C(=O)NCCCCCC(=O)NNC2=C3CCCCC3=NC4=CC=CC=C42,520.26857,12,4.5729,0,7,3,110.81,
CHEMBL3221006,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)NCCCCCCCNC3=C4CCCCC4=NC5=CC=CC=C53)C,534.335862,12,8.26644,0,4,3,66.05,
CHEMBL107516,C1CCC2=C(C3=C(C=CC=C3Cl)N=C2CC1)N,246.092376,0,3.7393,0,2,1,38.91,
CHEMBL606372,C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/C=C/c1ccc(N(C)C)cc1)c1ccc(=O)[nH]c1C2,399.231063,4,4.889,0,3,1,48.46,
CID_46226643,CC=C1C2CC3=C(C1(CC(=C2)C)N=CC=CC4=CC=C(C=C4)N(C)C)C=CC(=O)N3,399.231063,4,4.889,0,3,1,48.46,
CID_91899203,C1CN(CCN1CC2=CC=CC=C2F)CC(=O)NC3CC(C4=C(SC(=C34)Br)Br)N=O,557.973599,6,4.5985,0,6,1,65.01,
CHEMBL3221284,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)NCCCC(=O)NCCCCCCCNC3=C4CCCCC4=NC5=CC=CC=C53)C,619.388626,16,8.16284,0,5,4,95.15,
CHEMBL2393108,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)NCCCCCCNC3=C4CCCCC4=NC5=C3C=CC(=C5)Cl)C,554.28124,11,8.52974,0,4,3,66.05,
CHEMBL540657,C1CCC2=NC3=CC=CC=C3C(=C2C1)NCCN4C=C(N=N4)CCCCCC[N+]5=C6C=C(C=CC6=C7C=CC(=CC7=C5C8=CC=CC=C8)N)N.[Cl-],696.345571,12,5.0496,0,7,3,111.55,
CHEMBL596457,C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/c1ccccc1OS(=O)(=O)[O-])c1ccc(=O)[nH]c1C2.[Na+],448.106887,4,0.0009,0,6,1,111.65,
CID_46226644,CC=C1C2CC3=C(C1(CC(=C2)C)N=CC4=CC=CC=C4OS(=O)(=O)[O-])C=CC(=O)N3.[Na+],448.106887,4,0.0009,0,6,1,111.65,
CHEMBL2393226,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)NCCCCCC(=O)NCCCCCCCNC3=C4CCCCC4=NC5=C3C=CC(=C5)Cl)C,681.380954,18,9.59644,0,5,4,95.15,
CHEMBL3221276,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)NCCCC(=O)NCCCCNC3=C4CCCCC4=NC5=CC=CC=C53)C,577.341676,13,6.99254,0,5,4,95.15,
CHEMBL445846,COC1=CC(=CC(=C1OC)OC)CCC(=O)NCC(=O)NNC2=C3CCCCC3=NC4=CC=CC=C42,492.23727,10,3.3315,0,7,3,110.81,
CHEMBL3752467,C1CCC2=NC3=CC=CC=C3C(=C2C1)NCCCCCCCNCC4=CC5=CC=CC=C5O4,441.278013,11,7.012,0,4,2,50.09,
CID_46226649,CC=C1C2CC3=C(C1(CC(=C2)C)N=CC4=CC=C(C=C4)OCC=C)C=CC(=O)N3,386.199428,5,4.7227,0,3,1,54.45,
CHEMBL606538,C=CCOc1ccc(/C=N/[C@@]23CC(C)=C[C@@H](Cc4[nH]c(=O)ccc42)/C3=C\C)cc1,386.199428,5,4.7227,0,3,1,54.45,
CHEMBL2393111,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)NCCCCCC(=O)NCCCCCCNC3=C4CCCCC4=NC5=C3C=CC(=C5)Cl)C,667.365304,17,9.20634,0,5,4,95.15,
CHEMBL606348,C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/c1cc(OC)cc(OC)c1)c1ccc(=O)[nH]c1C2,390.194343,4,4.1751,0,4,1,63.68,
CID_46226589,CC=C1C2CC3=C(C1(CC(=C2)C)N=CC4=CC(=CC(=C4)OC)OC)C=CC(=O)N3,390.194343,4,4.1751,0,4,1,63.68,
CHEMBL3221289,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)NCCCCCC(=O)NCCCCCCCCNC3=C4CCCCC4=NC5=CC=CC=C53)C,661.435576,19,9.33314,0,5,4,95.15,
CHEMBL596236,C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/c1ccc(C#N)cc1)c1ccc(=O)[nH]c1C2,355.168462,2,4.02958,0,3,1,69.01,
CID_46226601,CC=C1C2CC3=C(C1(CC(=C2)C)N=CC4=CC=C(C=C4)C#N)C=CC(=O)N3,355.168462,2,4.02958,0,3,1,69.01,
CHEMBL3221271,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)NCCC(=O)NCCCNC3=C4CCCCC4=NC5=CC=CC=C53)C,549.310375,11,6.21234,0,5,4,95.15,
CHEMBL86546,C1=CC(=CC(=C1)C(F)(F)F)C(=O)C(F)(F)F,242.016634,1,3.4504,0,1,0,17.07,
CID_57340818,C1CN(CCN1CC2=CC=CC=C2F)CC(=O)NC3CC(C4=C(SC(=C34)Br)Br)Cl,562.944463,5,5.0709,0,4,1,35.58,
CHEMBL538296,COC1=C(C=C2C(=C1)CC(C2=O)C3CCN(CC3)CC4=CC=CC=C4)OC.Cl,401.175771,5,4.3928,0,4,0,38.77,
CHEMBL3633868,COc1cccc2cc(C(=O)/C=C/c3ccc[n+](Cc4cccc(Cl)c4Cl)c3)oc12.[Cl-],473.035226,6,2.9841,0,3,0,43.32,
CID_122195625,COC1=CC=CC2=C1OC(=C2)C(=O)C=CC3=C[N+](=CC=C3)CC4=C(C(=CC=C4)Cl)Cl.[Cl-],473.035226,6,2.9841,0,3,0,43.32,
CHEMBL519475,CCc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CC[N+](C)([O-])[C@@H]1N2C,381.205242,3,4.2416,0,4,1,64.63,
CID_10429940,CCC1=CC=CC=C1NC(=O)OC2=CC3=C(C=C2)N(C4C3(CC[N+]4(C)[O-])C)C,381.205242,3,4.2416,0,4,1,64.63,
CHEMBL540132,CC[N+](CC)(CC)CCOC1=CC(=CC(=C1)C(=O)NCCCCCC(=O)NNC2=C3CCCCC3=NC4=C2C=CC(=C4)Cl)OCC[N+](CC)(CC)CC.[Br-].[Br-],910.312256,23,1.7191,0,6,3,101.58,
CHEMBL4639993,C=CCSC[C@@H](N)C(=O)NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,432.17506,10,3.9317,0,5,3,80.04,
CID_156015076,C=CCSCC(C(=O)NCCCNC1=C2CCCCC2=NC3=C1C=CC(=C3)Cl)N,432.17506,10,3.9317,0,5,3,80.04,
CHEMBL108313,CC1=NC2=CC=CC=C2C(=C1COCC3=CC(=CC=C3)C(=O)C(F)(F)F)N,374.124212,5,4.58722,0,4,1,65.21,
CID_23645177,C[N+](C)(C)CCCCCCCCN1CCC23C=CC(CC2OC4=C(C=CC(=C34)C1)OC)O,443.32682,10,4.2673,1,4,1,41.93,
CID_16094874,COC1=CC(=CC(=C1OC)OC)C(=O)NCCCCCCCCC(=O)NNC2=C3CCCCC3=NC4=CC=CC=C42,562.31552,15,5.7432,0,7,3,110.81,
CHEMBL3221293,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)NCC(=O)NCCCCNC3=C4CCCCC4=NC5=C3C=CC(=C5)Cl)C,583.271403,11,6.86574,0,5,4,95.15,
CHEMBL86868,CC1=CC(=CC=C1)C(=O)C(F)(F)F,188.0449,1,2.74002,0,1,0,17.07,
CHEMBL594870,C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/c1ccc(OC)cc1)c1ccc(=O)[nH]c1C2,360.183778,3,4.1665,0,3,1,54.45,
CID_46226577,CC=C1C2CC3=C(C1(CC(=C2)C)N=CC4=CC=C(C=C4)OC)C=CC(=O)N3,360.183778,3,4.1665,0,3,1,54.45,
CID_25074127,C1CN(CCN1CC2=CC=CC=C2F)CC(=O)NC3CC(C4=C(SC(=C34)Br)Br)O,544.97835,5,3.8244,0,5,2,55.81,
CHEMBL393212,CC[C@H](C)C1=N[C@H]2CC=C3C[C@H]4C(=O)C[C@]5(C)[C@@H]([C@H](C)N(C)C)[C@H](O)C[C@@]5(C)[C@@H]4CC[C@H]3[C@]2(C)CO1,498.382143,4,5.515,0,5,1,62.13,
CID_23635749,CCC(C)C1=NC2CC=C3CC4C(CCC3C2(CO1)C)C5(CC(C(C5(CC4=O)C)C(C)N(C)C)O)C,498.382143,4,5.515,0,5,1,62.13,
CHEMBL3633865,COc1cccc2cc(C(=O)/C=C/c3ccc[n+](Cc4ccccc4Br)c3)oc12.[Br-],526.973168,6,2.4398,0,3,0,43.32,
CID_122195619,COC1=CC=CC2=C1OC(=C2)C(=O)C=CC3=C[N+](=CC=C3)CC4=CC=CC=C4Br.[Br-],526.973168,6,2.4398,0,3,0,43.32,
CHEMBL109105,C1CCC2=C(C3=CC=CC=C3N=C2CC1)NCCCCCC(C(F)(F)F)(O)O,396.202463,7,4.7192,0,4,3,65.38,
